Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
PAYMENT,2,1,45.92,163.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,7,Fan Shop,18.2275734,-66.04562378,LATAM,Palmares,Brasil,63,36,0.18,199.99,0.28,1,199.99,163.99,45.92,South America,Pernambuco,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class
PAYMENT,2,1,13.92,159.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,7,Fan Shop,18.2275734,-66.04562378,LATAM,Palmares,Brasil,63,40,0.2,199.99,0.09,1,199.99,159.99,13.92,South America,Pernambuco,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class
DEBIT,5,4,42.75,90.96,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,7,Fan Shop,18.2275734,-66.04562378,Africa,Monrovia,Liberia,63,9,0.09,49.98,0.47,2,99.96,90.96,42.75,West Africa,Montserrado,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,1,3.32,82.99,Late delivery,1,16,As Seen on  TV!,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,3,Footwear,18.2275734,-66.04562378,Europe,Ipswich,Reino Unido,63,17,0.17,99.99,0.04,1,99.99,82.99,3.32,Northern Europe,Inglaterra,COMPLETE,Nike Men's Free TR 5.0 TB Training Shoe,99.99,First Class
DEBIT,2,1,83.15,296.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,7,Fan Shop,18.2275734,-66.04562378,Europe,Ipswich,Reino Unido,63,3,0.01,299.98,0.28,1,299.98,296.98,83.15,Northern Europe,Inglaterra,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
DEBIT,2,1,50.15,113.97,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,5,Golf,18.2275734,-66.04562378,Europe,Hamburgo,Alemania,63,6,0.05,39.99,0.44,3,119.97,113.97,50.15,Western Europe,Hamburgo,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
DEBIT,5,4,95.6,199.17,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,4,Apparel,18.2275734,-66.04562378,Africa,Monrovia,Liberia,63,40.79,0.17,59.99,0.48,4,239.96,199.17,95.6,West Africa,Montserrado,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,1,27.04,103.99,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,4,Apparel,18.2275734,-66.04562378,LATAM,Palmares,Brasil,63,26,0.2,129.99,0.26,1,129.99,103.99,27.04,South America,Pernambuco,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
PAYMENT,2,1,14.36,227.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,4,Apparel,18.2275734,-66.04562378,LATAM,Palmares,Brasil,63,12,0.05,59.99,0.06,4,239.96,227.96,14.36,South America,Pernambuco,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,First Class
PAYMENT,2,1,70.4,160,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Aaron,63,Smith,Home Office,PR,2265 Foggy Lagoon Bend,725,5,Golf,18.2275734,-66.04562378,LATAM,Palmares,Brasil,63,40,0.2,50,0.44,4,200,160,70.4,South America,Pernambuco,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
TRANSFER,3,4,20.25,56.25,Shipping canceled,0,26,Girls' Apparel,Chicago,EE. UU.,Mary,64,Reynolds,Corporate,IL,2407 Gentle Woods,60647,5,Golf,41.91633987,-87.63731384,USCA,San Francisco,Estados Unidos,64,18.75,0.25,25,0.36,3,75,56.25,20.25,West of USA ,California,SUSPECTED_FRAUD,adidas Men's Germany Black Crest Away Tee,25,Standard Class
TRANSFER,3,4,84.66,201.57,Shipping canceled,0,17,Cleats,Chicago,EE. UU.,Mary,64,Reynolds,Corporate,IL,2407 Gentle Woods,60647,4,Apparel,41.91633987,-87.63731384,USCA,San Francisco,Estados Unidos,64,38.39,0.16,59.99,0.42,4,239.96,201.57,84.66,West of USA ,California,SUSPECTED_FRAUD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,3,4,41.59,159.96,Shipping canceled,0,26,Girls' Apparel,Chicago,EE. UU.,Mary,64,Reynolds,Corporate,IL,2407 Gentle Woods,60647,5,Golf,41.91633987,-87.63731384,USCA,San Francisco,Estados Unidos,64,0,0,39.99,0.26,4,159.96,159.96,41.59,West of USA ,California,SUSPECTED_FRAUD,TYR Boys' Team Digi Jammer,39.99,Standard Class
PAYMENT,2,1,104.75,387.98,Late delivery,1,45,Fishing,Chicago,EE. UU.,Mary,64,Reynolds,Corporate,IL,2407 Gentle Woods,60647,7,Fan Shop,41.91633987,-87.63731384,LATAM,Uberaba,Brasil,64,12,0.03,399.98,0.27,1,399.98,387.98,104.75,South America,Minas Gerais,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
TRANSFER,5,2,12.9,149.99,Shipping canceled,0,48,Water Sports,Chicago,EE. UU.,Mary,64,Reynolds,Corporate,IL,2407 Gentle Woods,60647,7,Fan Shop,41.91633987,-87.63731384,LATAM,Mexico City,México,64,50,0.25,199.99,0.09,1,199.99,149.99,12.9,Central America,Distrito Federal,CANCELED,Pelican Sunstream 100 Kayak,199.99,Second Class
PAYMENT,2,1,18,179.99,Late delivery,1,48,Water Sports,Chicago,EE. UU.,Mary,64,Reynolds,Corporate,IL,2407 Gentle Woods,60647,7,Fan Shop,41.91633987,-87.63731384,LATAM,Uberaba,Brasil,64,20,0.1,199.99,0.1,1,199.99,179.99,18,South America,Minas Gerais,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class
TRANSFER,3,4,-5.2,103.99,Shipping canceled,0,18,Men's Footwear,Chicago,EE. UU.,Mary,64,Reynolds,Corporate,IL,2407 Gentle Woods,60647,4,Apparel,41.91633987,-87.63731384,USCA,San Francisco,Estados Unidos,64,26,0.2,129.99,-0.05,1,129.99,103.99,-5.2,West of USA ,California,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,5,4,-4.1,164,Late delivery,1,24,Women's Apparel,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,5,Golf,40.80894089,-74.0328598,Pacific Asia,Katoomba,Australia,65,36,0.18,50,-0.03,4,200,164,-4.1,Oceania,Nueva Gales del Sur,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
PAYMENT,3,4,50.83,110.49,Advance shipping,0,18,Men's Footwear,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,4,Apparel,40.80894089,-74.0328598,Europe,Birmingham,Reino Unido,65,19.5,0.15,129.99,0.46,1,129.99,110.49,50.83,Northern Europe,Inglaterra,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,4,4,23.66,106.59,Shipping on time,0,18,Men's Footwear,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,4,Apparel,40.80894089,-74.0328598,Europe,Herne,Alemania,65,23.4,0.18,129.99,0.22,1,129.99,106.59,23.66,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,1,11.47,181.99,Late delivery,1,48,Water Sports,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,Africa,Nairobi,Kenia,65,18,0.09,199.99,0.06,1,199.99,181.99,11.47,East Africa,Nairobi,PROCESSING,Pelican Sunstream 100 Kayak,199.99,First Class
PAYMENT,4,4,181.99,363.98,Shipping on time,0,45,Fishing,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,Europe,Herne,Alemania,65,36,0.09,399.98,0.5,1,399.98,363.98,181.99,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,4,4,161.99,359.98,Shipping on time,0,45,Fishing,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,Europe,Herne,Alemania,65,40,0.1,399.98,0.45,1,399.98,359.98,161.99,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,3,4,-207.89,296.98,Advance shipping,0,43,Camping & Hiking,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,USCA,Memphis,Estados Unidos,65,3,0.01,299.98,-0.7,1,299.98,296.98,-207.89,South of  USA ,Tennessee,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
TRANSFER,2,1,-42.48,212.42,Late delivery,1,46,Indoor/Outdoor Games,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,Africa,Nairobi,Kenia,65,37.49,0.15,49.98,-0.2,5,249.9,212.42,-42.48,East Africa,Nairobi,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,4,4,79.38,188.99,Shipping on time,0,48,Water Sports,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,Europe,Herne,Alemania,65,11,0.06,199.99,0.42,1,199.99,188.99,79.38,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,2,1,31.55,100.78,Late delivery,1,17,Cleats,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,4,Apparel,40.80894089,-74.0328598,Africa,Nairobi,Kenia,65,19.2,0.16,59.99,0.31,2,119.98,100.78,31.55,East Africa,Nairobi,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,First Class
TRANSFER,2,1,-30.67,144,Late delivery,1,24,Women's Apparel,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,5,Golf,40.80894089,-74.0328598,Africa,Nairobi,Kenia,65,6,0.04,50,-0.21,3,150,144,-30.67,East Africa,Nairobi,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
TRANSFER,5,2,13.86,39.59,Late delivery,1,29,Shop By Sport,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,5,Golf,40.80894089,-74.0328598,Europe,Turin,Italia,65,0.4,0.01,39.99,0.35,1,39.99,39.59,13.86,Southern Europe,Piamonte,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
TRANSFER,5,2,88.18,195.95,Late delivery,1,29,Shop By Sport,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,5,Golf,40.80894089,-74.0328598,Europe,Turin,Italia,65,4,0.02,39.99,0.45,5,199.95,195.95,88.18,Southern Europe,Piamonte,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
DEBIT,3,4,24.25,193.98,Advance shipping,0,9,Cardio Equipment,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,3,Footwear,40.80894089,-74.0328598,USCA,Memphis,Estados Unidos,65,6,0.03,99.99,0.13,2,199.98,193.98,24.25,South of  USA ,Tennessee,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,5,4,30.57,109.19,Late delivery,1,18,Men's Footwear,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,4,Apparel,40.80894089,-74.0328598,Pacific Asia,Katoomba,Australia,65,20.8,0.16,129.99,0.28,1,129.99,109.19,30.57,Oceania,Nueva Gales del Sur,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,5,4,30.21,107.89,Late delivery,1,18,Men's Footwear,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,4,Apparel,40.80894089,-74.0328598,Pacific Asia,Katoomba,Australia,65,22.1,0.17,129.99,0.28,1,129.99,107.89,30.21,Oceania,Nueva Gales del Sur,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,5,4,83.51,287.98,Late delivery,1,43,Camping & Hiking,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,Pacific Asia,Katoomba,Australia,65,12,0.04,299.98,0.29,1,299.98,287.98,83.51,Oceania,Nueva Gales del Sur,PENDING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
TRANSFER,5,4,-10.52,93.1,Late delivery,1,37,Electronics,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,6,Outdoors,40.80894089,-74.0328598,Pacific Asia,Katoomba,Australia,65,2.88,0.03,47.99,-0.11,2,95.98,93.1,-10.52,Oceania,Nueva Gales del Sur,PENDING,Titleist Pro V1x Golf Balls,47.99,Standard Class
DEBIT,3,4,121.96,335.98,Advance shipping,0,45,Fishing,Princeton,EE. UU.,Jennifer,65,Smith,Consumer,NJ,7126 Shady Bluff Promenade,8540,7,Fan Shop,40.80894089,-74.0328598,USCA,Memphis,Estados Unidos,65,64,0.16,399.98,0.36,1,399.98,335.98,121.96,South of  USA ,Tennessee,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,5,4,92.27,272.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,USCA,Lowell,Estados Unidos,66,27,0.09,299.98,0.34,1,299.98,272.98,92.27,East of USA,Massachusetts,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,5,4,29.75,85,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,5,Golf,18.21450234,-66.0867157,USCA,Lowell,Estados Unidos,66,15,0.15,50,0.35,2,100,85,29.75,East of USA,Massachusetts,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,5,4,3.78,43.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,5,Golf,18.21450234,-66.0867157,Europe,Worcester,Reino Unido,66,6.5,0.13,50,0.09,1,50,43.5,3.78,Northern Europe,Inglaterra,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,5,4,58.79,117.58,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,4,Apparel,18.21450234,-66.0867157,Europe,Worcester,Reino Unido,66,2.4,0.02,59.99,0.5,2,119.98,117.58,58.79,Northern Europe,Inglaterra,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,5,4,13.5,179.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,Europe,Worcester,Reino Unido,66,20,0.1,199.99,0.08,1,199.99,179.99,13.5,Northern Europe,Inglaterra,PROCESSING,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,2,2,10.58,167.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,Africa,Marrakech,Marruecos,66,32,0.16,199.99,0.06,1,199.99,167.99,10.58,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Second Class
DEBIT,2,2,-163.13,95.96,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,Africa,Marrakech,Marruecos,66,4,0.04,49.98,-1.7,2,99.96,95.96,-163.13,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,4,2,6.52,130.45,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,LATAM,Barranquilla,Colombia,66,19.49,0.13,49.98,0.05,3,149.94,130.45,6.52,South America,Atlántico,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
PAYMENT,4,2,102.18,217.41,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,LATAM,Barranquilla,Colombia,66,32.49,0.13,49.98,0.47,5,249.9,217.41,102.18,South America,Atlántico,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,2,2,19.5,59.99,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,4,Apparel,18.21450234,-66.0867157,Africa,Marrakech,Marruecos,66,0,0,59.99,0.33,1,59.99,59.99,19.5,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
DEBIT,2,2,66.27,251.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,Africa,Marrakech,Marruecos,66,48,0.16,299.98,0.26,1,299.98,251.98,66.27,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
DEBIT,2,2,26.03,230.36,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,4,Apparel,18.21450234,-66.0867157,Africa,Marrakech,Marruecos,66,9.6,0.04,59.99,0.11,4,239.96,230.36,26.03,North Africa,Marrakech-Tensift-Al Hauz,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
DEBIT,6,4,17.6,40,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,5,Golf,18.21450234,-66.0867157,LATAM,São Paulo,Brasil,66,10,0.2,50,0.44,1,50,40,17.6,South America,São Paulo,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,6,4,91.52,351.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,LATAM,São Paulo,Brasil,66,48,0.12,399.98,0.26,1,399.98,351.98,91.52,South America,São Paulo,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,6,4,30.74,245.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,4,Apparel,18.21450234,-66.0867157,LATAM,São Paulo,Brasil,66,53.99,0.18,59.99,0.13,5,299.95,245.96,30.74,South America,São Paulo,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,5,4,-69.93,371.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,USCA,Lowell,Estados Unidos,66,28,0.07,399.98,-0.19,1,399.98,371.98,-69.93,East of USA,Massachusetts,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,4,2,58.03,120.89,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,4,Apparel,18.21450234,-66.0867157,LATAM,Barranquilla,Colombia,66,9.1,0.07,129.99,0.48,1,129.99,120.89,58.03,South America,Atlántico,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
PAYMENT,4,2,18.2,49.19,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,4,Apparel,18.21450234,-66.0867157,LATAM,Barranquilla,Colombia,66,10.8,0.18,59.99,0.37,1,59.99,49.19,18.2,South America,Atlántico,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class
PAYMENT,4,2,115.19,319.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,66,Booth,Home Office,PR,8824 Noble View Valley,725,7,Fan Shop,18.21450234,-66.0867157,LATAM,Barranquilla,Colombia,66,80,0.2,399.98,0.36,1,399.98,319.98,115.19,South America,Atlántico,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
PAYMENT,2,1,-18.33,290.98,Late delivery,1,43,Camping & Hiking,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,7,Fan Shop,29.50356865,-98.58555603,Pacific Asia,Brisbane,Australia,67,9,0.03,299.98,-0.06,1,299.98,290.98,-18.33,Oceania,Queensland,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
PAYMENT,2,1,138.23,287.98,Late delivery,1,43,Camping & Hiking,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,7,Fan Shop,29.50356865,-98.58555603,Pacific Asia,Brisbane,Australia,67,12,0.04,299.98,0.48,1,299.98,287.98,138.23,Oceania,Queensland,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
PAYMENT,2,4,137.99,299.98,Advance shipping,0,43,Camping & Hiking,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,7,Fan Shop,29.50356865,-98.58555603,Europe,Celle,Alemania,67,0,0,299.98,0.46,1,299.98,299.98,137.99,Western Europe,Baja Sajonia,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,2,4,-46.13,172.77,Advance shipping,0,17,Cleats,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,4,Apparel,29.50356865,-98.58555603,Europe,Celle,Alemania,67,7.2,0.04,59.99,-0.27,3,179.97,172.77,-46.13,Western Europe,Baja Sajonia,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,4,29.48,90.72,Advance shipping,0,33,Golf Shoes,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,6,Outdoors,29.50356865,-98.58555603,Europe,Celle,Alemania,67,17.28,0.16,108,0.33,1,108,90.72,29.48,Western Europe,Baja Sajonia,PENDING_PAYMENT,LIJA Women's Button Golf Dress,108,Standard Class
PAYMENT,2,4,87.14,248.96,Advance shipping,0,17,Cleats,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,4,Apparel,29.50356865,-98.58555603,Europe,Celle,Alemania,67,50.99,0.17,59.99,0.35,5,299.95,248.96,87.14,Western Europe,Baja Sajonia,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,2,1,54.88,195.99,Late delivery,1,48,Water Sports,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,7,Fan Shop,29.50356865,-98.58555603,Pacific Asia,Brisbane,Australia,67,4,0.02,199.99,0.28,1,199.99,195.99,54.88,Oceania,Queensland,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class
PAYMENT,2,4,76.47,169.93,Advance shipping,0,46,Indoor/Outdoor Games,Chicago,EE. UU.,Samantha,67,Smith,Corporate,IL,7869 Wishing Anchor Court,60619,7,Fan Shop,29.50356865,-98.58555603,Europe,Celle,Alemania,67,29.99,0.15,49.98,0.45,4,199.92,169.93,76.47,Western Europe,Baja Sajonia,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,1,6.05,67.18,Late delivery,1,26,Girls' Apparel,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,5,Golf,33.09320068,-117.1668167,Europe,Carpi,Italia,68,12.8,0.16,39.99,0.09,2,79.98,67.18,6.05,Southern Europe,Emilia-Romaña,ON_HOLD,TYR Boys' Team Digi Jammer,39.99,First Class
DEBIT,2,1,19.59,156.75,Late delivery,1,37,Electronics,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,6,Outdoors,33.09320068,-117.1668167,Europe,Carpi,Italia,68,3.2,0.02,31.99,0.13,5,159.95,156.75,19.59,Southern Europe,Emilia-Romaña,ON_HOLD,Bridgestone e6 Straight Distance NFL Tennesse,31.99,First Class
PAYMENT,4,4,133.91,371.98,Shipping on time,0,45,Fishing,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,7,Fan Shop,33.09320068,-117.1668167,LATAM,Acuña,México,68,28,0.07,399.98,0.36,1,399.98,371.98,133.91,Central America,Coahuila,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,2,1,54.6,167.99,Late delivery,1,48,Water Sports,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,7,Fan Shop,33.09320068,-117.1668167,Europe,Carpi,Italia,68,32,0.16,199.99,0.33,1,199.99,167.99,54.6,Southern Europe,Emilia-Romaña,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,First Class
